,tweet_id,sentiment,author,content
31375,1751920998,neutral,LisaIGotYou,watch jtimberlak snl
31376,1751921002,happiness,ShannaElizabeth,obsess chri pin heeh ...
31377,1751921059,worry,PIZZLEPOWER,ju hit cas chang swag clo would prad dunk tonight
31378,1751921071,neutral,JessDubb,ok i 'm don ... snl tim justintimberlak vanill bf princessciar girl crush homo lol
31379,1751921097,love,sweetcherrypop,torie007 gre night nic meet last night you sweetheart xoxoxo bye
31380,1751921120,love,KaryGarcia,get read moth day ... i lov mom
31381,1751921140,love,jchris,rootif 've ev seen way atduskgreg us brows prob lik 5 cop run http //bit.ly/1doeej
31382,1751921145,happiness,moonicaa,omg nicolekenned found thnx
31383,1751921154,neutral,iAMtasticBER,spaaluh bleh yeah got vog i 'm sur 's noth compair get
31384,1751921187,happiness,musiclove18,mrs_nickj07 um ... .nick voic smil ey laugh he gre rolemodel
31385,1751921218,neutral,djsarXD,watch 3rd jon ep
31386,1751921233,happiness,TheGreatMebo,start gre moth 's day season
31387,1751921309,happiness,keithmatthew,hstreet96 alway good see ev cyberspac
31388,1751921385,neutral,BradBrutality,just real get arrest publ disturb oh wel 'll tak chant
31389,1751921392,love,lephova,o0chiinkz blink fast bet ... lol thank -*
31390,1751921402,empty,writesfortea,awwww look motherfuck potu nerdprom
31391,1751921454,sadness,TatianaToT,rafealanthem http //www.cultureshockmag.com shoutz 2 deejayschem mix sit gon na b nervvoouuss
31392,1751921518,worry,bbell04,loveashlay how i mak bring u sum
31393,1751921566,happiness,wetaworkshop,aliciaw heh nz mag plac ear
31394,1751921609,happiness,jrwasu,jakpedz com
31395,1751921676,worry,NenetteAM,janicejenel thank ... i may narrow loc car ... hop 's
31396,1751921718,happiness,hester1992,jump im show long day work shal feel ahmaz i can math
31397,1751921747,hate,Ja_x_heart,watch mov must
31398,1751921789,happiness,ParisSophia,yourboyh thank broooooooo i 've twit loop today
31399,1751921888,happiness,GaByDiAz,butl watch dr. farm rock w/ hisp jimm hendrix ... drink cosmo
31400,1751921927,relief,LittleMZlilBIT,reicy thanx si i 'll b sur let know man peopl r pray w/them ...
31401,1751921935,worry,Kikirowr,shadowceler it 's gre
31402,1751922047,neutral,LateFines,hism i sent mess
31403,1751922055,fun,ashleysegars,liv new york 's justin timberlak
31404,1751922081,neutral,mikioalmasy,miayuthao you must rest n't work hard how abt cr-chan
31405,1751922082,happiness,MadisonxxJonas,oms the 3rd episod jon gre they funn i wish i pizz girl lol lt 3
31406,1751922083,surprise,rmwood21,wait ... n't i know wed ar n't i suppo vic vers btw i know 's
31407,1751922104,happiness,natcch,decid not to go to un today http //plurk.com/p/su0yr
31408,1751952411,love,KevinCole509,stephenhartley luck ... wif lov
31409,1751952413,surprise,smilelaughitsme,phantomdat lmao i 'm glad guy lik
31410,1751952432,love,laddiecatherine,so twit journey wel okay
31411,1751952465,happiness,abbeyallen,fin work
31412,1751952503,happiness,elysemize,dongeronimo dear michael sorc crack sint
31413,1751952540,happiness,bridgeyj,laniew exact on think besttt
31414,1751952560,neutral,wendymilkshake,fin black disney princess
31415,1751952568,worry,TheRealHawaiian,surf web ...
31416,1751952571,neutral,seoulcitykitty,caseylpark yeah rang mak sen
31417,1751952577,neutral,shelg64,list domin panter grooveshark http //tinysong.com/36pz
31418,1751952606,love,heatherrawrr,watch bab snl bab look greaaaa
31419,1751952613,love,sandlotgames,zownd hahah thank tradewind odyssey bump
31420,1751952700,neutral,Peasinapod,flybabymon wel on thing lay flo i could n't ... .i 'm shap
31421,1751952718,neutral,LCW1993,skyp laquesha cuz everyon el say 'm lon d
31422,1751952739,relief,natalieloves,nickasa hey nick youu x
31423,1751952757,worry,BillTamminga,dudeman718 hav seen wolverin might want chang pic ther 's new sheriff town
31424,1751952761,empty,spy_barbie,_supernatural_ http //twitpic.com/4w8cw mishaaaaaaa
31425,1751952782,happiness,paudevera,'caus effect cur lov hey monday thank lot alexrellos
31426,1751952811,neutral,ichichy,putrind sti 's doin fin bout
31427,1751952881,relief,diabay,poekasso howz go hun
31428,1751952918,happiness,kerwinsentillas,11.40 am i n't wan na wak shoo room shoo
31429,1751952947,happiness,ali4619,glorianatheband hey guy saw st. lou lov you.. would ev play ct met outsid u so nic
31430,1751953000,hate,travelfrancey,almost got sharp fac fal asleep sick suck
31431,1751953026,worry,sg1padawan,jsi we got caf book solid lol doe n't mat mum got plant anyway
31432,1751953066,neutral,mannymovies,i mad christian bal laugh today ... i told 's man-crush anym i 'll post fun interview soon
31433,1751953073,neutral,JandeeH,twospotgob thank repl of cour n't reall explain i googl found expl
31434,1751953090,fun,albumcoverart,johnwyattedg dont reall trust judg vouch brandy_xo jk 'll think becom friend
31435,1751953139,worry,mthgmz,i nee follow
31436,1751953153,fun,Demi_Lynn,anna youtub channel demilynnm hah cau i lov 2 sing amp stuff ye
31437,1751953172,worry,millymarie,tex chainsaw massacr the next gen ti noth pur ins can i titl queen watch bad hor film
31438,1751953245,sadness,travisbonner,meli_b hah yeah u oh wel ther alway next yr chin princess heh
31439,1751953263,neutral,StDAY,eeshkapeesh hah okay fun hah
31440,1751953282,neutral,AdamBMusic,livelikem awesom saw ad myspac could plea gt not lt tag photo thank
31441,1751953300,relief,drewwill,hawk lost good tim
31442,1751953322,love,breatheinchange,pass earl riv sound amaz to coz bed coz dog
31443,1751953326,happiness,HarryHopkinson,slashfilm pet follow oh fun europ
31444,1751953358,worry,mamajuicy,learn jerk stank leg sunset cliff headlight spotlight colorado fam
31445,1751953368,love,SamanthaEnnis11,ashleytisd http //twitpic.com/4t4jv no jok pupp madd look exactl lik mau 's cut
31446,1751953369,relief,mcraddictal,mcrfash1 's gre
31447,1751953751,enthusiasm,KINGmoney,bran watch video plea dont mak go stalk statu 2nite http //bit.ly/3ysav
31448,1751953755,fun,thekittycat,darealmrdevin lol i thought suppo guess..damn i tri tho..lolol
31449,1751953768,empty,okwtfshawn,go bed hung w. aaron robin took aaron sunn
31450,1751953790,worry,cassienash,we stat che yum green moo-cow past everywh sup friendl luth 's
31451,1751953820,happiness,maribel_eg,i paint nail met blu iï¿½m reall sur look itï¿½ prett weird col i think itï¿½ cool
31452,1751953835,happiness,bkGirlFriday,bella456 im go inlaw tonight hop new niec nee kid inlaw
31453,1751953840,relief,sabrina215,fiiiinaaalllyy hom driv day spee ticket torent rain ... fun tim
31454,1751953849,love,Hogman49,jennajmsn hi jenn hop wel just think wish best lot lov new york
31455,1751953867,fun,marta_p,tak dog walk..th weath perfect rit patty_p suck becuz n't com hahah
31456,1751953994,happiness,seoulfood12,go jack 's din bff
31457,1751954119,happiness,sizzler_chetan,you retweet oth good tweet least 10 day get involv thing twit
31458,1751954148,love,michandrade,greek season two lov show
31459,1751954166,fun,___shannon,aimeelyn right hah she bad
31460,1751954274,fun,Dogbook,p-nutt got new coll leash today http //apps.facebook.com/dogbook/profile/view/1034415
31461,1751954283,happiness,JessicaForseth,snl justin timberlak
31462,1751954338,love,Denise1692,edward cul lt 3 hahah
31463,1751954344,fun,NeelyMosca,on way dazzl bar
31464,1751954366,surprise,PeanutGregory,happ moth 's dayyy lov mummyyyyyyyy
31465,1751954458,love,ameebalawejder,lov lubbock wet..it time..no strip run
31466,1751954520,surprise,sammykoch,my i nev watch man mov on night momm
31467,1751954532,neutral,donziebright,msmack9871 i 'm tel tru ... .. you know skil
31468,1751954547,happiness,XajaSilversheen,cowpunkmom sweet deal i want see mov methink may star trek mov night tim hmm
31469,1751954594,happiness,JuneLee,awesom day
31470,1751954643,neutral,erwinromulo,ageofbrillig nic on suggest i ord
31471,1751954662,surprise,saintpiercing,mess book pierc appoint
31472,1751954699,boredom,longm,tim get put nit
31473,1751954757,surprise,andieegarza,gleannignacio heh tru wond com
31474,1751954765,hate,AlluringBri,natalieauror lmao accord away 're cur focu trip ugl pic dress fat look
31475,1751954781,happiness,adiraina,liv long prosp fb
31476,1751954782,love,audreyboox3,lov lov lov silverstein work tomorrow boo
31477,1751954831,love,hellasally,i lov boyfriend lov mac n che ev took work
31478,1751955037,surprise,caligirlx,uqh soo bored supposed asleep cuzz wakk up earlyy juss cant sleepp. omq tomorroww iss moth 's day
31479,1751955040,love,stevegarufi,cortnee4christ mad man new friend twit around us ano bik across us trip would amaz see peopl
31480,1751955067,neutral,annalizzle,just gav momm moth 's day pres ... purpl ipod http //twitpic.com/4wcpt
31481,1751955107,neutral,twstdgrl,happ moth 's day mom planet
31482,1751955210,happiness,mis_lissa,not wellwood tee tonight 's nic
31483,1751955238,love,Heather_Hans,wan na say happ moth 's day momm 's
31484,1751955269,relief,JennXOXO,marissac500 aww that 's sweet so glad 's hom happ moth 's day
31485,1751955283,surprise,weblittlepieces,spicydesign look http //twitpic.com/4wcqa i ca n't see what heck..
31486,1751955416,neutral,drmkatcher1,mrskutcher ye hot mak perfect pair sex styl hav wond moth day
31487,1751955433,happiness,shiellamae,omg ... fold laundr match al sock perfect pair good laundr fold day
31488,1751955444,happiness,wesayrachel,everyon go hometown show excit get go tham street i 'm gon na see the origin tham riv bitch ohhhh
31489,1751955453,worry,HeleneVolturi,afton_volturi ** slap self forehead ** pardon
31490,1751955487,worry,tee_gee,also haveitsweet caramel lik crack ... thought know
31491,1751955494,worry,esteniaortiz,im go sleep long day ahead ... .and benick fault dislik gt wel good nit world
31492,1751955586,neutral,LisaCool,terrencej106 wan na join twit club ... ...
31493,1751955593,love,Donnaweathers,hop friend moth wond moth 's day i 'm spend min 2 awesom son happ
31494,1751955605,neutral,IslandGirl3572,wish everyon good night
31495,1751955677,fun,ahsan,moredy u smel good around energ big cit pinch but feel real ye u chicago
31496,1751955844,happiness,love_the_game,vulcansm lorirusso stil wait beer moldov at least 's happ i cam
31497,1751955858,worry,thatkiddVic,yao rest season nooo ..stay hom saturday night ... shock ... .got phon fix
31498,1751955859,relief,TurnMySwaggaON,y i luv someon i fear wish someon exsplain 2
31499,1751955868,neutral,natalieloves,go bed goodnight x
31500,1751955900,happiness,shelby_says,the curiou cas of benjamin button i 'm excit fuck mov
31501,1751956028,happiness,prez2028,aft sleep rest day bus howev i got spend last favorit babysit kid gre
31502,1751956062,happiness,ww35mm,mundah i 'm reall glad abl watch gam
31503,1751956111,sadness,PrincessBoddi,obviouslb *bows* i tri ... sometim hard
31504,1751956202,neutral,NikkiluvvsU,terrencej106 hey ter u com school may 29th tal show
31505,1751956264,neutral,im_nlfb,rilw v cï¿½n c 800/day qua
31506,1751984995,love,vetters7,buen noch hop i dream eith heav mus dolphin sea sweet dream
31507,1751985018,happiness,teeeeeef,watchm yo welcom ... .you deserv
31508,1751985042,relief,MelBell10,mattdavelew lol yo tweet funn i met calgar you 're awesom ca n't wait next hp mov
31509,1751985062,neutral,Jen_Safrey,dhympn sweet ref offend we expect -- nay count
31510,1751985094,relief,NatalieeVee,ver tir day awesom cak now tim bit sleep
31511,1751985169,fun,makinitrite,dustyedward thos dog pic rolf the on snow stuck quot look could kil look quot way funn
31512,1751985207,worry,jorgeepower,madfat i re-skin stil fig tweetsuit n't upd
31513,1751985220,fun,Rachel_aka_RaRa,boog_popular awww boog u aint min ... .hey ya 's what enjoy ya 'll selv espec lil cousin
31514,1751985225,relief,coyotetoo,praxill as oppo twit talk peopl sl fun i alread way man way distract
31515,1751985334,fun,DJLEZLEE,nickiminas pleeeeeea pleeeea mak dj drop
31516,1751985468,happiness,Aiysha,roqayah good morn
31517,1751985495,neutral,dmorelandphotog,msdahlia got txt holl ya nee
31518,1751985508,surprise,OneEyedMe,what twit reall cal quot twat quot i 'm post twat
31519,1751985509,love,noahrachell,stevecarel hey stev i think awesom act i lov ever mov i lov the off
31520,1751985536,worry,alyssaxHerr,with sean s. watch hou thousand corp
31521,1751985592,love,tariseasee,trishapocalyp i luh tooooo
31522,1751985667,love,doki_doki,jovials the fev 's gon ... thank jen
31523,1751985694,happiness,derricko,greattttt day tak liz hom lt 3
31524,1751985705,love,jck_espinosa,let 's mak last forev
31525,1751985753,love,brightondoll,oreok aw thank
31526,1751985785,happiness,mini_ritz,missshannabab yay u get see ddub 5 men alway keep happ amp mot
31527,1751985812,neutral,SolaScrpturaMan,swfanwork -- cam mind so i said and adapt famil 's vocabular
31528,1751985953,fun,PEACE_LUV_JONAS,joejonas1fan1 hah yay crust tend littl weird im sup bor lol
31529,1751986073,surprise,carlchua,the ultim shirt fold tool http //www.flipfold.com/ i saw sheldoncoop us on big bang theor 's episod
31530,1751986084,worry,BigBK,k fiasco wrap good go back stud midterm
31531,1751986107,love,theresa162,del nataliewitch i miss ok girl happ moth 's day y'all
31532,1751986115,surprise,molliealley,'s prett cut
31533,1751986120,happiness,Ms_Tericca,is enjoy stay hou today
31534,1751986160,love,Jakeyybear,i mean 'm tir sooooo freakin lov airrbear
31535,1751986257,neutral,uncalculating69,11 mon ... .back twit
31536,1751986326,surprise,alcalx09,said ca n't wear conv dress
31537,1751986364,empty,dreamcartelpr,shout dujourm jkldesign
31538,1751986389,happiness,Domm_LoveLife,ouutsid cit talkin trey trey misss
31539,1751986395,relief,IvanJonathan,kongh it 's allright past jiayou book
31540,1751986435,surprise,MissSididdy,marijuanad i best bestfriend whol world .. my moth 's day pres amby klonopin quart woohoo smh ...
31541,1751986502,neutral,StacyyAcyAcy,list jess 's mus amp myspac also get hang twiit i feel nee follow do n't shi
31542,1751986550,neutral,AncientSoul,pamlu ah thank .. apprec
31543,1751986624,happiness,FlyWithNoEffort,would tak sky
31544,1751986626,happiness,butterfly2024,mrstravisbennet cool im glad everyon nic dat night mayb on day il get on
31545,1751986630,surprise,Marievaleri,cav oh ye
31546,1751986672,neutral,kimmybabyy02,blastingg mus
31547,1751986690,love,wiwinwiwin,happ sunday peep
31548,1751986707,neutral,JessicaWUT,around read bed
31549,1751986770,happiness,LaurenLeakeElza,excit r r moth 's day
31550,1751986771,happiness,DavidRHaslam,go hom i 'm us 'mr posit on daz wel 15 min tomorrow
31551,1751986854,neutral,virajspatel,denharsh 'm afraid im def produc nri kar joh generation- i 've watch lot class semest
31552,1751986898,fun,iLoveNKOTB_,mzwhatthepuck good luck i wan na see i wait outsid bus see autograph tho
31553,1751987096,happiness,CatyFrye,peacehippie04 los bah dud 'm gon na com amp put pict myspac reall quick
31554,1751987179,love,sweetdreamer,wordcharm fuz giv away cap kom 's rac cur today and i 'd alway lov hug hun
31555,1751987251,love,MeelyJonas,lovi dec
31556,1751987310,love,MC1R,dbvictoria lov necklac what fun ide
31557,1751987313,neutral,ashponders,9 imper lat i 'm read read nap
31558,1751987326,neutral,lanswyfte,tidewaterknit definit i us found crit know virt noth constitut good mov rar i wrong
31559,1751987396,neutral,melissanosyke,eridg i think
31560,1751987409,neutral,sheralynn,thelonelygnom march i want rost crep
31561,1751987481,happiness,WilliePA,chynadollxo na friend.. ask gre phys lol
31562,1751987518,love,redhairgreeneye,wish wond happ moth 's day
31563,1751987540,love,DelianaB,cecewhi92 that on favorit ev he the best no doubt i glad lik xoxo
